customer_id,customer_name,age,segment,occupation,home_city,home_state,home_latitude,home_longitude,customer_risk_band,onboarding_date,kyc_status
CUST001567,SYNTHETIC CUSTOMER 001567,56,Mass,Professional,Chennai,Tamil Nadu,13.0147,80.18215,Low,2019-11-28,Y
CUST001568,SYNTHETIC CUSTOMER 001568,24,Student,Salaried,Delhi,Delhi,28.70613,77.10546,High,2022-09-15,Y
CUST001569,SYNTHETIC CUSTOMER 001569,69,SME,Homemaker,Hyderabad,Telangana,17.465,78.50503,Low,2020-01-14,Y
CUST001570,SYNTHETIC CUSTOMER 001570,63,Affluent,Self-employed,Bengaluru,Karnataka,13.05214,77.70458,Low,2019-09-29,Y
CUST001571,SYNTHETIC CUSTOMER 001571,20,Mass,Student,Bengaluru,Karnataka,13.07808,77.67304,Low,2020-08-24,Y
CUST001572,SYNTHETIC CUSTOMER 001572,26,Senior Citizen,Homemaker,Bengaluru,Karnataka,13.00752,77.69464,Low,2021-08-26,Y
CUST001573,SYNTHETIC CUSTOMER 001573,22,Mass,Homemaker,Pune,Maharashtra,18.61621,73.89683,Low,2024-07-12,Y
CUST001574,SYNTHETIC CUSTOMER 001574,32,Mass,Self-employed,Bengaluru,Karnataka,12.91988,77.63366,Low,2019-04-12,Y
CUST001575,SYNTHETIC CUSTOMER 001575,22,Mass,Salaried,Mumbai,Maharashtra,18.96775,72.80982,Low,2021-04-09,Y
CUST001576,SYNTHETIC CUSTOMER 001576,71,Student,Professional,Mumbai,Maharashtra,19.05796,72.83586,Low,2022-11-11,Y
CUST001577,SYNTHETIC CUSTOMER 001577,54,Affluent,Student,Kochi,Kerala,9.92811,76.1813,Low,2022-12-06,Y
CUST001578,SYNTHETIC CUSTOMER 001578,66,Mass,Retired,Jaipur,Rajasthan,26.81294,75.81144,Low,2022-02-18,Y
CUST001579,SYNTHETIC CUSTOMER 001579,23,Student,Retired,Kochi,Kerala,9.90486,76.18021,Low,2017-12-10,Y
CUST001580,SYNTHETIC CUSTOMER 001580,44,Senior Citizen,Homemaker,Kochi,Kerala,9.82223,76.2423,Low,2021-10-05,Y
CUST001581,SYNTHETIC CUSTOMER 001581,38,Mass,Self-employed,Delhi,Delhi,28.53693,77.13774,Low,2024-04-22,Y
CUST001582,SYNTHETIC CUSTOMER 001582,39,Senior Citizen,Self-employed,Kolkata,West Bengal,22.47364,88.41646,Low,2020-03-25,Y
CUST001583,SYNTHETIC CUSTOMER 001583,74,Mass,Student,Kochi,Kerala,9.98533,76.33758,Low,2022-11-24,Y
CUST001584,SYNTHETIC CUSTOMER 001584,45,Mass,Salaried,Bengaluru,Karnataka,12.88695,77.49686,Medium,2020-06-27,Y
CUST001585,SYNTHETIC CUSTOMER 001585,40,Mass,Retired,Chennai,Tamil Nadu,13.08734,80.29867,High,2021-02-15,Y
CUST001586,SYNTHETIC CUSTOMER 001586,38,Student,Self-employed,Ahmedabad,Gujarat,23.08198,72.48218,Low,2022-05-25,Y
CUST001587,SYNTHETIC CUSTOMER 001587,28,Mass,Retired,Jaipur,Rajasthan,26.85528,75.76251,Low,2021-02-15,Y
CUST001588,SYNTHETIC CUSTOMER 001588,63,Mass,Self-employed,Delhi,Delhi,28.62721,77.234,Medium,2024-11-08,Y
CUST001589,SYNTHETIC CUSTOMER 001589,23,Mass,Retired,Hyderabad,Telangana,17.33368,78.40086,Low,2019-04-22,Y
CUST001590,SYNTHETIC CUSTOMER 001590,32,SME,Student,Hyderabad,Telangana,17.32333,78.43309,Low,2019-06-30,Y
CUST001591,SYNTHETIC CUSTOMER 001591,63,SME,Professional,Jaipur,Rajasthan,26.80892,75.79466,Low,2020-04-29,Y
CUST001592,SYNTHETIC CUSTOMER 001592,78,Affluent,Salaried,Chennai,Tamil Nadu,13.01415,80.18914,Medium,2023-12-02,Y
CUST001593,SYNTHETIC CUSTOMER 001593,64,Mass,Retired,Ahmedabad,Gujarat,22.9639,72.56157,Medium,2023-07-12,Y
CUST001594,SYNTHETIC CUSTOMER 001594,73,Student,Salaried,Jaipur,Rajasthan,26.98139,75.8221,High,2024-07-31,Y
CUST001595,SYNTHETIC CUSTOMER 001595,54,Affluent,Retired,Kolkata,West Bengal,22.63512,88.45993,Low,2021-07-05,Y
CUST001596,SYNTHETIC CUSTOMER 001596,35,Affluent,Homemaker,Kolkata,West Bengal,22.69252,88.26588,Low,2020-03-01,Y
CUST001597,SYNTHETIC CUSTOMER 001597,66,SME,Retired,Jaipur,Rajasthan,26.86606,75.83778,Low,2023-06-24,Y
CUST001598,SYNTHETIC CUSTOMER 001598,33,Mass,Professional,Chennai,Tamil Nadu,13.14383,80.37184,Low,2023-09-01,Y
CUST001599,SYNTHETIC CUSTOMER 001599,41,Mass,Self-employed,Ahmedabad,Gujarat,23.00453,72.50147,Medium,2022-07-18,Y
CUST001600,SYNTHETIC CUSTOMER 001600,30,Student,Self-employed,Pune,Maharashtra,18.54606,73.8998,Low,2020-07-05,Y
CUST001601,SYNTHETIC CUSTOMER 001601,37,Affluent,Salaried,Chennai,Tamil Nadu,13.14255,80.24975,Low,2023-03-11,Y
CUST001602,SYNTHETIC CUSTOMER 001602,39,Affluent,Salaried,Kochi,Kerala,9.92669,76.27458,High,2025-09-15,Y
CUST001603,SYNTHETIC CUSTOMER 001603,37,Mass,Retired,Delhi,Delhi,28.53553,77.17632,Low,2021-09-01,Y
CUST001604,SYNTHETIC CUSTOMER 001604,25,Mass,Salaried,Ahmedabad,Gujarat,22.97648,72.59986,Low,2020-10-10,Y
CUST001605,SYNTHETIC CUSTOMER 001605,39,Mass,Professional,Hyderabad,Telangana,17.37883,78.59272,Low,2020-05-22,Y
CUST001606,SYNTHETIC CUSTOMER 001606,56,Affluent,Student,Ahmedabad,Gujarat,23.11175,72.51472,Low,2022-04-02,Y
CUST001607,SYNTHETIC CUSTOMER 001607,58,Affluent,Homemaker,Kolkata,West Bengal,22.45824,88.33139,Low,2021-01-15,Y
CUST001608,SYNTHETIC CUSTOMER 001608,35,Mass,Student,Delhi,Delhi,28.71994,77.27448,Low,2020-08-07,Y
CUST001609,SYNTHETIC CUSTOMER 001609,51,Mass,Homemaker,Kochi,Kerala,10.03171,76.34204,Low,2025-09-05,Y
CUST001610,SYNTHETIC CUSTOMER 001610,24,Student,Student,Chennai,Tamil Nadu,13.13984,80.18458,Low,2021-12-16,Y
CUST001611,SYNTHETIC CUSTOMER 001611,75,Mass,Self-employed,Mumbai,Maharashtra,19.15334,72.89459,Low,2020-09-07,Y
CUST001612,SYNTHETIC CUSTOMER 001612,20,Affluent,Retired,Bengaluru,Karnataka,12.9796,77.63829,Low,2019-04-27,Y
CUST001613,SYNTHETIC CUSTOMER 001613,31,Mass,Student,Pune,Maharashtra,18.50772,73.89397,Medium,2022-12-25,Y
CUST001614,SYNTHETIC CUSTOMER 001614,73,Mass,Retired,Ahmedabad,Gujarat,22.98269,72.63289,Low,2025-04-30,Y
CUST001615,SYNTHETIC CUSTOMER 001615,30,Affluent,Self-employed,Delhi,Delhi,28.55475,77.23257,Low,2019-05-30,Y
CUST001616,SYNTHETIC CUSTOMER 001616,58,Mass,Salaried,Kochi,Kerala,9.90827,76.30118,Medium,2024-09-02,Y
CUST001617,SYNTHETIC CUSTOMER 001617,47,Affluent,Student,Chennai,Tamil Nadu,13.18583,80.22956,Low,2022-10-24,Y
CUST001618,SYNTHETIC CUSTOMER 001618,51,Mass,Homemaker,Hyderabad,Telangana,17.4148,78.56557,Low,2023-01-29,Y
CUST001619,SYNTHETIC CUSTOMER 001619,27,Student,Student,Mumbai,Maharashtra,19.106,72.77068,Low,2021-12-13,Y
CUST001620,SYNTHETIC CUSTOMER 001620,40,Student,Retired,Kolkata,West Bengal,22.45337,88.30266,Low,2021-01-26,Y
CUST001621,SYNTHETIC CUSTOMER 001621,18,Affluent,Student,Hyderabad,Telangana,17.29573,78.38551,Low,2020-01-17,Y
CUST001622,SYNTHETIC CUSTOMER 001622,40,Mass,Professional,Ahmedabad,Gujarat,23.10039,72.5954,Low,2023-09-18,Y
CUST001623,SYNTHETIC CUSTOMER 001623,27,Affluent,Retired,Hyderabad,Telangana,17.31007,78.49035,Medium,2024-06-16,Y
CUST001624,SYNTHETIC CUSTOMER 001624,64,Student,Homemaker,Jaipur,Rajasthan,27.00966,75.80932,Low,2023-04-10,Y
CUST001625,SYNTHETIC CUSTOMER 001625,54,SME,Professional,Kolkata,West Bengal,22.51387,88.34163,Low,2022-10-01,Y
CUST001626,SYNTHETIC CUSTOMER 001626,37,Mass,Student,Bengaluru,Karnataka,13.05233,77.62522,Low,2020-06-23,Y
CUST001627,SYNTHETIC CUSTOMER 001627,48,Student,Self-employed,Kochi,Kerala,9.95897,76.15139,Low,2025-04-23,Y
CUST001628,SYNTHETIC CUSTOMER 001628,41,Mass,Student,Ahmedabad,Gujarat,22.98494,72.45857,Low,2024-02-11,Y
CUST001629,SYNTHETIC CUSTOMER 001629,41,SME,Retired,Bengaluru,Karnataka,12.86666,77.54253,Low,2021-11-18,Y
CUST001630,SYNTHETIC CUSTOMER 001630,45,Student,Salaried,Pune,Maharashtra,18.62991,73.89595,High,2023-09-22,Y
CUST001631,SYNTHETIC CUSTOMER 001631,55,Mass,Homemaker,Mumbai,Maharashtra,19.07666,72.93989,Low,2025-06-08,Y
CUST001632,SYNTHETIC CUSTOMER 001632,61,Student,Professional,Pune,Maharashtra,18.60928,73.89708,High,2021-04-17,Y
CUST001633,SYNTHETIC CUSTOMER 001633,71,Mass,Student,Hyderabad,Telangana,17.27549,78.46412,Low,2025-06-18,Y
CUST001634,SYNTHETIC CUSTOMER 001634,37,Affluent,Professional,Jaipur,Rajasthan,27.01779,75.79204,Low,2021-05-20,Y
CUST001635,SYNTHETIC CUSTOMER 001635,34,Mass,Salaried,Pune,Maharashtra,18.53451,73.92066,Low,2024-02-21,Y
CUST001636,SYNTHETIC CUSTOMER 001636,23,Affluent,Homemaker,Pune,Maharashtra,18.62837,73.82887,Low,2019-03-03,Y
CUST001637,SYNTHETIC CUSTOMER 001637,58,Mass,Self-employed,Kochi,Kerala,10.00174,76.32946,Low,2019-10-11,Y
CUST001638,SYNTHETIC CUSTOMER 001638,49,Mass,Professional,Bengaluru,Karnataka,13.0684,77.52897,Low,2023-09-04,Y
CUST001639,SYNTHETIC CUSTOMER 001639,50,Senior Citizen,Retired,Jaipur,Rajasthan,27.01518,75.85623,Low,2022-05-01,Y
CUST001640,SYNTHETIC CUSTOMER 001640,76,Student,Self-employed,Hyderabad,Telangana,17.44467,78.5231,Low,2023-01-29,Y
CUST001641,SYNTHETIC CUSTOMER 001641,47,Mass,Student,Jaipur,Rajasthan,27.00011,75.70025,Low,2023-03-17,Y
CUST001642,SYNTHETIC CUSTOMER 001642,30,Mass,Student,Jaipur,Rajasthan,26.99231,75.8376,Medium,2020-05-23,Y
CUST001643,SYNTHETIC CUSTOMER 001643,27,Mass,Student,Ahmedabad,Gujarat,22.92207,72.51555,Low,2020-11-09,Y
CUST001644,SYNTHETIC CUSTOMER 001644,45,Mass,Professional,Bengaluru,Karnataka,12.87874,77.54418,Low,2022-06-16,Y
CUST001645,SYNTHETIC CUSTOMER 001645,24,Student,Self-employed,Bengaluru,Karnataka,12.99264,77.5436,Low,2023-10-02,Y
CUST001646,SYNTHETIC CUSTOMER 001646,43,Mass,Student,Pune,Maharashtra,18.44253,73.785,Medium,2025-01-13,Y
CUST001647,SYNTHETIC CUSTOMER 001647,65,Mass,Retired,Delhi,Delhi,28.60303,77.16438,Low,2025-12-02,Y
CUST001648,SYNTHETIC CUSTOMER 001648,30,Student,Professional,Ahmedabad,Gujarat,23.13574,72.53899,Medium,2023-11-26,Y
CUST001649,SYNTHETIC CUSTOMER 001649,27,Affluent,Self-employed,Ahmedabad,Gujarat,23.072,72.50593,Medium,2024-05-07,Y
CUST001650,SYNTHETIC CUSTOMER 001650,32,Mass,Professional,Kolkata,West Bengal,22.54652,88.33151,Low,2023-03-24,Y
CUST001651,SYNTHETIC CUSTOMER 001651,32,SME,Student,Pune,Maharashtra,18.50815,73.89025,Low,2024-05-12,Y
CUST001652,SYNTHETIC CUSTOMER 001652,70,Student,Homemaker,Delhi,Delhi,28.60687,77.19678,Low,2019-12-17,Y
CUST001653,SYNTHETIC CUSTOMER 001653,40,Senior Citizen,Homemaker,Hyderabad,Telangana,17.4792,78.50822,Low,2021-10-05,Y
CUST001654,SYNTHETIC CUSTOMER 001654,64,Affluent,Student,Jaipur,Rajasthan,26.88497,75.83631,Low,2018-12-12,Y
CUST001655,SYNTHETIC CUSTOMER 001655,29,Affluent,Retired,Mumbai,Maharashtra,19.06855,72.96908,Medium,2022-05-31,Y
CUST001656,SYNTHETIC CUSTOMER 001656,25,Student,Salaried,Pune,Maharashtra,18.52341,73.94433,Low,2024-09-08,Y
CUST001657,SYNTHETIC CUSTOMER 001657,77,Affluent,Student,Bengaluru,Karnataka,13.012,77.64028,Medium,2020-10-29,Y
CUST001658,SYNTHETIC CUSTOMER 001658,45,Senior Citizen,Student,Kochi,Kerala,9.92901,76.19585,Low,2022-06-10,Y
CUST001659,SYNTHETIC CUSTOMER 001659,71,Mass,Homemaker,Kolkata,West Bengal,22.62985,88.3542,Low,2022-11-03,Y
CUST001660,SYNTHETIC CUSTOMER 001660,25,Mass,Professional,Ahmedabad,Gujarat,23.0779,72.56902,Low,2020-06-08,Y
CUST001661,SYNTHETIC CUSTOMER 001661,33,Mass,Professional,Jaipur,Rajasthan,26.93746,75.80896,Low,2024-08-12,Y
CUST001662,SYNTHETIC CUSTOMER 001662,55,Mass,Retired,Kochi,Kerala,9.8618,76.20465,Low,2025-08-02,Y
CUST001663,SYNTHETIC CUSTOMER 001663,64,Affluent,Homemaker,Bengaluru,Karnataka,12.94134,77.5311,Medium,2022-04-16,Y
CUST001664,SYNTHETIC CUSTOMER 001664,30,Student,Professional,Kochi,Kerala,9.89961,76.25579,Low,2019-08-10,Y
CUST001665,SYNTHETIC CUSTOMER 001665,62,Mass,Retired,Mumbai,Maharashtra,19.12994,72.94513,Low,2019-09-12,Y
CUST001666,SYNTHETIC CUSTOMER 001666,72,Affluent,Salaried,Kolkata,West Bengal,22.66858,88.35416,Low,2025-06-11,Y
CUST001667,SYNTHETIC CUSTOMER 001667,52,Affluent,Retired,Delhi,Delhi,28.69233,77.19955,Low,2025-12-14,Y
CUST001668,SYNTHETIC CUSTOMER 001668,22,Mass,Homemaker,Hyderabad,Telangana,17.30002,78.48353,Low,2019-05-11,Y
CUST001669,SYNTHETIC CUSTOMER 001669,44,Student,Professional,Jaipur,Rajasthan,27.01754,75.82126,Low,2023-08-09,Y
CUST001670,SYNTHETIC CUSTOMER 001670,43,Mass,Student,Delhi,Delhi,28.5161,77.32364,Low,2021-05-21,Y
CUST001671,SYNTHETIC CUSTOMER 001671,27,SME,Self-employed,Kochi,Kerala,9.94791,76.14825,Low,2025-01-26,Y
CUST001672,SYNTHETIC CUSTOMER 001672,60,SME,Homemaker,Ahmedabad,Gujarat,22.91467,72.64134,Low,2019-08-10,Y
CUST001673,SYNTHETIC CUSTOMER 001673,76,SME,Salaried,Hyderabad,Telangana,17.33486,78.39231,Low,2022-03-20,Y
CUST001674,SYNTHETIC CUSTOMER 001674,30,Mass,Homemaker,Hyderabad,Telangana,17.35132,78.55957,Low,2024-06-06,Y
CUST001675,SYNTHETIC CUSTOMER 001675,21,Affluent,Professional,Ahmedabad,Gujarat,22.94514,72.64412,Low,2019-05-12,Y
CUST001676,SYNTHETIC CUSTOMER 001676,30,Senior Citizen,Professional,Pune,Maharashtra,18.46868,73.77712,Low,2022-05-27,Y
CUST001677,SYNTHETIC CUSTOMER 001677,47,SME,Self-employed,Hyderabad,Telangana,17.45683,78.39661,Low,2018-08-01,Y
CUST001678,SYNTHETIC CUSTOMER 001678,30,Student,Salaried,Mumbai,Maharashtra,19.03151,72.79067,Low,2024-11-09,Y
CUST001679,SYNTHETIC CUSTOMER 001679,74,Mass,Homemaker,Bengaluru,Karnataka,12.91203,77.5164,Low,2021-08-07,Y
CUST001680,SYNTHETIC CUSTOMER 001680,42,Student,Retired,Mumbai,Maharashtra,19.14146,72.90628,Low,2023-10-15,Y
CUST001681,SYNTHETIC CUSTOMER 001681,71,Mass,Student,Kolkata,West Bengal,22.45751,88.44371,Low,2018-03-03,Y
CUST001682,SYNTHETIC CUSTOMER 001682,52,SME,Homemaker,Pune,Maharashtra,18.45017,73.77939,Low,2021-02-18,Y
CUST001683,SYNTHETIC CUSTOMER 001683,28,Senior Citizen,Homemaker,Delhi,Delhi,28.60416,77.24522,Medium,2020-03-21,Y
CUST001684,SYNTHETIC CUSTOMER 001684,33,Affluent,Student,Hyderabad,Telangana,17.37722,78.38039,Low,2025-12-05,Y
CUST001685,SYNTHETIC CUSTOMER 001685,69,Mass,Salaried,Hyderabad,Telangana,17.40391,78.38421,Low,2023-02-14,Y
CUST001686,SYNTHETIC CUSTOMER 001686,31,Mass,Retired,Chennai,Tamil Nadu,13.04775,80.37167,Low,2018-02-10,Y
CUST001687,SYNTHETIC CUSTOMER 001687,27,Affluent,Self-employed,Delhi,Delhi,28.52613,77.29688,Low,2020-07-18,Y
CUST001688,SYNTHETIC CUSTOMER 001688,22,Student,Salaried,Kolkata,West Bengal,22.5585,88.32002,Medium,2019-06-27,Y
CUST001689,SYNTHETIC CUSTOMER 001689,21,Mass,Self-employed,Jaipur,Rajasthan,26.96808,75.74754,Medium,2019-06-27,Y
CUST001690,SYNTHETIC CUSTOMER 001690,37,Mass,Self-employed,Bengaluru,Karnataka,12.91228,77.60515,Low,2020-12-26,Y
CUST001691,SYNTHETIC CUSTOMER 001691,35,SME,Salaried,Delhi,Delhi,28.56863,77.20794,Low,2023-08-14,Y
CUST001692,SYNTHETIC CUSTOMER 001692,58,Mass,Salaried,Pune,Maharashtra,18.44823,73.79296,Low,2021-11-24,Y
CUST001693,SYNTHETIC CUSTOMER 001693,47,Mass,Homemaker,Kolkata,West Bengal,22.47302,88.33457,Low,2025-02-22,Y
CUST001694,SYNTHETIC CUSTOMER 001694,56,Mass,Self-employed,Hyderabad,Telangana,17.39293,78.5044,Low,2019-02-11,Y
CUST001695,SYNTHETIC CUSTOMER 001695,65,Mass,Student,Kochi,Kerala,10.03425,76.34134,Low,2025-01-21,Y
CUST001696,SYNTHETIC CUSTOMER 001696,69,Mass,Retired,Hyderabad,Telangana,17.34455,78.41295,Low,2019-08-18,Y
CUST001697,SYNTHETIC CUSTOMER 001697,34,SME,Student,Hyderabad,Telangana,17.36354,78.49067,Low,2021-04-16,Y
CUST001698,SYNTHETIC CUSTOMER 001698,46,Senior Citizen,Salaried,Chennai,Tamil Nadu,13.18311,80.32067,Medium,2018-05-29,Y
CUST001699,SYNTHETIC CUSTOMER 001699,67,Senior Citizen,Salaried,Mumbai,Maharashtra,19.03049,72.94006,Medium,2025-03-30,Y
CUST001700,SYNTHETIC CUSTOMER 001700,34,Mass,Retired,Ahmedabad,Gujarat,22.93824,72.55542,High,2022-09-23,Y
CUST001701,SYNTHETIC CUSTOMER 001701,32,Mass,Salaried,Ahmedabad,Gujarat,22.98081,72.63777,Low,2018-03-27,Y
CUST001702,SYNTHETIC CUSTOMER 001702,57,SME,Professional,Pune,Maharashtra,18.55814,73.79823,Medium,2018-05-22,Y
CUST001703,SYNTHETIC CUSTOMER 001703,36,Student,Self-employed,Pune,Maharashtra,18.4682,73.86328,Low,2024-10-28,Y
CUST001704,SYNTHETIC CUSTOMER 001704,50,Student,Salaried,Pune,Maharashtra,18.44025,73.82483,Medium,2025-02-06,Y
CUST001705,SYNTHETIC CUSTOMER 001705,39,Senior Citizen,Homemaker,Mumbai,Maharashtra,18.98914,72.77964,Low,2018-09-22,Y
CUST001706,SYNTHETIC CUSTOMER 001706,49,Mass,Salaried,Bengaluru,Karnataka,13.02848,77.63051,Low,2023-09-20,Y
CUST001707,SYNTHETIC CUSTOMER 001707,67,SME,Student,Chennai,Tamil Nadu,12.99239,80.24895,Low,2018-04-27,Y
CUST001708,SYNTHETIC CUSTOMER 001708,43,Affluent,Self-employed,Kolkata,West Bengal,22.62536,88.39387,Low,2025-05-02,Y
CUST001709,SYNTHETIC CUSTOMER 001709,50,Affluent,Student,Kolkata,West Bengal,22.5021,88.40462,Low,2018-12-16,Y
CUST001710,SYNTHETIC CUSTOMER 001710,76,Mass,Student,Kolkata,West Bengal,22.496,88.4128,Low,2020-09-12,Y
CUST001711,SYNTHETIC CUSTOMER 001711,52,Mass,Professional,Pune,Maharashtra,18.62214,73.83034,Medium,2019-11-18,Y
CUST001712,SYNTHETIC CUSTOMER 001712,26,Mass,Salaried,Pune,Maharashtra,18.61303,73.7977,Low,2020-10-04,Y
CUST001713,SYNTHETIC CUSTOMER 001713,54,Mass,Retired,Chennai,Tamil Nadu,13.19123,80.23724,Low,2024-11-02,Y
CUST001714,SYNTHETIC CUSTOMER 001714,58,Mass,Homemaker,Kochi,Kerala,10.03546,76.20938,Low,2023-01-03,Y
CUST001715,SYNTHETIC CUSTOMER 001715,77,SME,Student,Pune,Maharashtra,18.54548,73.91633,Medium,2022-01-12,Y
CUST001716,SYNTHETIC CUSTOMER 001716,51,Mass,Salaried,Bengaluru,Karnataka,13.0556,77.69823,Low,2022-11-13,Y
CUST001717,SYNTHETIC CUSTOMER 001717,64,Senior Citizen,Student,Chennai,Tamil Nadu,13.04343,80.23868,Medium,2025-02-06,Y
CUST001718,SYNTHETIC CUSTOMER 001718,67,Mass,Retired,Kochi,Kerala,9.9742,76.22854,Low,2022-01-03,Y
CUST001719,SYNTHETIC CUSTOMER 001719,63,Mass,Self-employed,Ahmedabad,Gujarat,23.13371,72.5973,Low,2019-07-09,Y
CUST001720,SYNTHETIC CUSTOMER 001720,51,Senior Citizen,Homemaker,Chennai,Tamil Nadu,13.17323,80.31066,Low,2021-09-18,Y
CUST001721,SYNTHETIC CUSTOMER 001721,22,Affluent,Self-employed,Jaipur,Rajasthan,26.84568,75.82696,Low,2019-08-20,Y
CUST001722,SYNTHETIC CUSTOMER 001722,56,SME,Student,Ahmedabad,Gujarat,23.11733,72.45783,Low,2024-05-01,Y
CUST001723,SYNTHETIC CUSTOMER 001723,51,Senior Citizen,Salaried,Bengaluru,Karnataka,13.03222,77.54163,Low,2023-12-27,Y
CUST001724,SYNTHETIC CUSTOMER 001724,68,Mass,Retired,Hyderabad,Telangana,17.31245,78.41389,Low,2019-10-30,Y
CUST001725,SYNTHETIC CUSTOMER 001725,52,Mass,Homemaker,Mumbai,Maharashtra,19.11191,72.88146,Low,2020-07-28,Y
CUST001726,SYNTHETIC CUSTOMER 001726,46,SME,Self-employed,Chennai,Tamil Nadu,13.06572,80.23209,Low,2019-12-13,Y
CUST001727,SYNTHETIC CUSTOMER 001727,73,Senior Citizen,Professional,Delhi,Delhi,28.63166,77.15777,Low,2021-03-26,Y
CUST001728,SYNTHETIC CUSTOMER 001728,47,Affluent,Retired,Pune,Maharashtra,18.6352,73.80623,Low,2024-12-23,Y
CUST001729,SYNTHETIC CUSTOMER 001729,45,Mass,Salaried,Kochi,Kerala,9.89673,76.3081,Low,2020-02-27,Y
CUST001730,SYNTHETIC CUSTOMER 001730,22,Mass,Student,Kochi,Kerala,10.01232,76.23688,Medium,2019-07-03,Y
CUST001731,SYNTHETIC CUSTOMER 001731,42,Mass,Student,Ahmedabad,Gujarat,23.14015,72.68876,Medium,2024-04-10,Y
CUST001732,SYNTHETIC CUSTOMER 001732,68,Mass,Professional,Mumbai,Maharashtra,18.9562,72.96706,Low,2020-07-01,Y
CUST001733,SYNTHETIC CUSTOMER 001733,26,Mass,Self-employed,Pune,Maharashtra,18.47796,73.91245,Low,2019-12-30,Y
CUST001734,SYNTHETIC CUSTOMER 001734,71,Senior Citizen,Salaried,Chennai,Tamil Nadu,13.02021,80.35995,Low,2025-08-27,Y
CUST001735,SYNTHETIC CUSTOMER 001735,47,Mass,Homemaker,Pune,Maharashtra,18.6104,73.95427,Low,2020-08-24,Y
CUST001736,SYNTHETIC CUSTOMER 001736,58,Mass,Self-employed,Jaipur,Rajasthan,26.81852,75.84346,Low,2020-05-13,Y
CUST001737,SYNTHETIC CUSTOMER 001737,71,Affluent,Professional,Delhi,Delhi,28.70919,77.28513,Medium,2024-03-21,Y
CUST001738,SYNTHETIC CUSTOMER 001738,44,Senior Citizen,Student,Chennai,Tamil Nadu,13.15352,80.16776,Low,2018-07-12,Y
CUST001739,SYNTHETIC CUSTOMER 001739,43,Mass,Homemaker,Chennai,Tamil Nadu,13.15156,80.31087,Low,2020-12-16,Y
CUST001740,SYNTHETIC CUSTOMER 001740,72,SME,Student,Jaipur,Rajasthan,26.93307,75.7419,Low,2022-05-30,Y
CUST001741,SYNTHETIC CUSTOMER 001741,53,Mass,Homemaker,Pune,Maharashtra,18.41014,73.9504,Low,2024-02-05,Y
CUST001742,SYNTHETIC CUSTOMER 001742,28,Affluent,Self-employed,Delhi,Delhi,28.51495,77.14832,Medium,2023-10-31,Y
CUST001743,SYNTHETIC CUSTOMER 001743,26,Affluent,Student,Jaipur,Rajasthan,26.87771,75.80398,Low,2024-11-01,Y
CUST001744,SYNTHETIC CUSTOMER 001744,60,Mass,Salaried,Jaipur,Rajasthan,26.87618,75.76268,Low,2021-04-01,Y
CUST001745,SYNTHETIC CUSTOMER 001745,25,Senior Citizen,Homemaker,Pune,Maharashtra,18.58039,73.97506,Low,2021-02-27,Y
CUST001746,SYNTHETIC CUSTOMER 001746,30,Senior Citizen,Retired,Ahmedabad,Gujarat,23.038,72.65263,Low,2025-06-17,Y
CUST001747,SYNTHETIC CUSTOMER 001747,67,Senior Citizen,Salaried,Hyderabad,Telangana,17.35268,78.38476,Medium,2025-07-17,Y
CUST001748,SYNTHETIC CUSTOMER 001748,68,Mass,Homemaker,Pune,Maharashtra,18.45131,73.89945,Low,2025-08-06,Y
CUST001749,SYNTHETIC CUSTOMER 001749,38,Mass,Retired,Delhi,Delhi,28.69913,77.27061,Low,2022-10-28,Y
CUST001750,SYNTHETIC CUSTOMER 001750,78,Mass,Self-employed,Kochi,Kerala,9.82419,76.28752,Low,2019-09-02,Y
CUST001751,SYNTHETIC CUSTOMER 001751,29,Mass,Professional,Ahmedabad,Gujarat,22.98135,72.61687,Low,2024-07-22,Y
CUST001752,SYNTHETIC CUSTOMER 001752,39,Mass,Self-employed,Kolkata,West Bengal,22.58638,88.26952,Low,2020-10-03,Y
CUST001753,SYNTHETIC CUSTOMER 001753,71,Mass,Student,Hyderabad,Telangana,17.41778,78.50335,Medium,2021-02-09,Y
CUST001754,SYNTHETIC CUSTOMER 001754,46,Student,Self-employed,Kochi,Kerala,9.97648,76.17361,Medium,2021-01-20,Y
CUST001755,SYNTHETIC CUSTOMER 001755,29,Mass,Homemaker,Hyderabad,Telangana,17.27306,78.58897,High,2021-08-13,Y
CUST001756,SYNTHETIC CUSTOMER 001756,65,Mass,Self-employed,Chennai,Tamil Nadu,13.15671,80.25112,Medium,2024-12-18,Y
CUST001757,SYNTHETIC CUSTOMER 001757,47,Mass,Self-employed,Jaipur,Rajasthan,26.99572,75.78905,Low,2021-01-02,Y
CUST001758,SYNTHETIC CUSTOMER 001758,20,Mass,Professional,Mumbai,Maharashtra,19.11574,72.80851,Medium,2024-06-06,Y
CUST001759,SYNTHETIC CUSTOMER 001759,69,Mass,Student,Mumbai,Maharashtra,19.00798,72.80181,Low,2022-10-15,Y
CUST001760,SYNTHETIC CUSTOMER 001760,38,Mass,Retired,Delhi,Delhi,28.56916,77.32615,Low,2025-03-30,Y
CUST001761,SYNTHETIC CUSTOMER 001761,76,Student,Homemaker,Mumbai,Maharashtra,19.1788,72.92698,Medium,2020-12-26,Y
