account_id,customer_id,account_type,account_status,opening_balance_inr,currency,open_date,home_branch_city
ACC00001012,CUST001012,Savings,Active,31085.71,INR,2025-09-02,Mumbai
ACC00001013,CUST001013,Savings,Active,37036.69,INR,2019-12-11,Delhi
ACC00001014,CUST001014,Savings,Active,25720.58,INR,2021-06-10,Mumbai
ACC00001015,CUST001015,Savings,Active,70726.28,INR,2019-06-19,Bengaluru
ACC00001016,CUST001016,Current,Active,6961.49,INR,2024-07-03,Bengaluru
ACC00001017,CUST001017,Salary,Active,9988.87,INR,2019-12-31,Delhi
ACC00001018,CUST001018,Savings,Active,57591.69,INR,2019-09-04,Mumbai
ACC00001019,CUST001019,Savings,Active,53459.74,INR,2022-05-08,Hyderabad
ACC00001020,CUST001020,Salary,Active,56024.61,INR,2020-06-29,Hyderabad
ACC00001021,CUST001021,Savings,Active,22100.94,INR,2020-03-20,Chennai
ACC00001022,CUST001022,Savings,Dormant,72679.14,INR,2025-07-03,Delhi
ACC00001023,CUST001023,Savings,Active,22040.39,INR,2023-07-20,Hyderabad
ACC00001024,CUST001024,Current,Active,11748.96,INR,2024-04-28,Mumbai
ACC00001025,CUST001025,Savings,Active,34384.23,INR,2021-06-21,Delhi
ACC00001026,CUST001026,Savings,Active,46073.55,INR,2025-12-29,Hyderabad
ACC00001027,CUST001027,Savings,Active,8318.31,INR,2019-09-23,Hyderabad
ACC00001028,CUST001028,Savings,Dormant,33631.67,INR,2025-09-28,Mumbai
ACC00001029,CUST001029,Savings,Active,34002.87,INR,2023-01-15,Chennai
ACC00001030,CUST001030,Current,Active,63754.46,INR,2024-10-21,Chennai
ACC00001031,CUST001031,Savings,Dormant,9606.63,INR,2021-05-30,Chennai
ACC00001032,CUST001032,Current,Dormant,29895.79,INR,2022-01-25,Delhi
ACC00001033,CUST001033,Savings,Active,13836.94,INR,2019-07-10,Mumbai
ACC00001034,CUST001034,Savings,Dormant,58236.76,INR,2021-10-06,Chennai
ACC00001035,CUST001035,Current,Active,6770.36,INR,2025-01-07,Mumbai
ACC00001036,CUST001036,Current,Active,6250.99,INR,2025-04-12,Chennai
ACC00001037,CUST001037,Savings,Dormant,39199.16,INR,2025-12-16,Hyderabad
ACC00001038,CUST001038,Current,Dormant,54602.67,INR,2024-11-23,Chennai
ACC00001039,CUST001039,Savings,Active,139031.87,INR,2021-12-01,Mumbai
ACC00001040,CUST001040,Savings,Active,171730.16,INR,2020-09-19,Hyderabad
ACC00001041,CUST001041,Savings,Dormant,12128.37,INR,2023-03-10,Delhi
ACC00001042,CUST001042,Current,Active,34450.82,INR,2022-01-22,Delhi
ACC00001043,CUST001043,Salary,Active,73684.87,INR,2021-07-16,Delhi
ACC00001044,CUST001044,Savings,Active,21410.18,INR,2025-12-15,Delhi
ACC00001045,CUST001045,Savings,Active,29267.5,INR,2020-05-12,Mumbai
ACC00001046,CUST001046,Savings,Active,21093.69,INR,2019-11-02,Delhi
ACC00001047,CUST001047,Current,Active,91139.84,INR,2020-07-03,Chennai
ACC00001048,CUST001048,Savings,Active,9134.6,INR,2019-04-18,Delhi
ACC00001049,CUST001049,Savings,Active,21030.56,INR,2025-04-13,Delhi
ACC00001050,CUST001050,Current,Active,62027.43,INR,2024-11-28,Delhi
ACC00001051,CUST001051,Savings,Dormant,4601.88,INR,2020-01-31,Delhi
ACC00001052,CUST001052,Salary,Active,220050.0,INR,2019-11-09,Delhi
ACC00001053,CUST001053,Salary,Active,42485.78,INR,2024-01-11,Mumbai
ACC00001054,CUST001054,Salary,Dormant,86297.33,INR,2023-02-13,Mumbai
ACC00001055,CUST001055,Savings,Active,79451.0,INR,2024-05-10,Hyderabad
ACC00001056,CUST001056,Savings,Dormant,44750.74,INR,2024-10-23,Delhi
ACC00001057,CUST001057,Salary,Dormant,12919.73,INR,2019-07-09,Mumbai
ACC00001058,CUST001058,Savings,Active,7721.05,INR,2025-04-29,Delhi
ACC00001059,CUST001059,Savings,Active,20436.04,INR,2021-10-12,Chennai
ACC00001060,CUST001060,Savings,Active,2221.85,INR,2022-01-31,Chennai
ACC00001061,CUST001061,Current,Dormant,39035.67,INR,2025-05-04,Hyderabad
ACC00001062,CUST001062,Current,Dormant,31311.62,INR,2022-08-17,Mumbai
ACC00001063,CUST001063,Savings,Active,63608.35,INR,2019-12-05,Chennai
ACC00001064,CUST001064,Savings,Active,13239.44,INR,2023-06-22,Delhi
ACC00001065,CUST001065,Salary,Active,41157.05,INR,2024-08-19,Hyderabad
ACC00001066,CUST001066,Savings,Dormant,102592.32,INR,2022-07-17,Chennai
ACC00001067,CUST001067,Savings,Dormant,22159.51,INR,2021-10-30,Hyderabad
ACC00001068,CUST001068,Savings,Active,86344.93,INR,2025-09-16,Mumbai
ACC00001069,CUST001069,Savings,Active,4009.48,INR,2020-03-15,Delhi
ACC00001070,CUST001070,Salary,Active,57126.28,INR,2019-05-20,Hyderabad
ACC00001071,CUST001071,Salary,Dormant,78810.92,INR,2022-01-12,Mumbai
ACC00001072,CUST001072,Savings,Active,36534.1,INR,2021-02-07,Delhi
ACC00001073,CUST001073,Savings,Active,149508.53,INR,2025-02-08,Chennai
ACC00001074,CUST001074,Savings,Active,21975.53,INR,2023-12-26,Mumbai
ACC00001075,CUST001075,Salary,Dormant,41749.62,INR,2025-07-24,Hyderabad
ACC00001076,CUST001076,Savings,Active,10790.25,INR,2019-12-19,Chennai
ACC00001077,CUST001077,Savings,Dormant,26233.48,INR,2024-10-05,Delhi
ACC00001078,CUST001078,Savings,Active,15306.08,INR,2021-01-07,Delhi
ACC00001079,CUST001079,Savings,Active,7817.2,INR,2024-11-22,Delhi
ACC00001080,CUST001080,Current,Active,17408.59,INR,2023-12-27,Chennai
ACC00001081,CUST001081,Savings,Active,43120.58,INR,2025-07-18,Hyderabad
ACC00001082,CUST001082,Current,Active,33721.39,INR,2024-02-25,Bengaluru
ACC00001083,CUST001083,Salary,Active,33264.58,INR,2020-08-08,Bengaluru
ACC00001084,CUST001084,Savings,Active,29090.31,INR,2020-07-11,Delhi
ACC00001085,CUST001085,Salary,Dormant,17391.88,INR,2024-07-13,Delhi
ACC00001086,CUST001086,Savings,Active,23415.53,INR,2025-11-18,Chennai
ACC00001087,CUST001087,Savings,Active,13428.04,INR,2025-09-14,Delhi
ACC00001088,CUST001088,Savings,Dormant,17880.23,INR,2020-04-22,Chennai
ACC00001089,CUST001089,Savings,Dormant,335998.13,INR,2021-07-10,Mumbai
ACC00001090,CUST001090,Current,Active,30612.62,INR,2021-06-10,Delhi
ACC00001091,CUST001091,Savings,Active,48938.53,INR,2019-08-27,Chennai
ACC00001092,CUST001092,Savings,Active,37321.23,INR,2024-01-31,Delhi
ACC00001093,CUST001093,Savings,Active,7257.68,INR,2019-12-19,Delhi
ACC00001094,CUST001094,Current,Active,127901.04,INR,2020-10-12,Chennai
ACC00001095,CUST001095,Salary,Active,47138.54,INR,2024-11-07,Delhi
ACC00001096,CUST001096,Salary,Active,34008.91,INR,2025-08-28,Chennai
ACC00001097,CUST001097,Savings,Active,7872.26,INR,2019-09-02,Hyderabad
ACC00001098,CUST001098,Savings,Active,39898.29,INR,2021-04-13,Hyderabad
ACC00001099,CUST001099,Salary,Active,12940.05,INR,2021-06-07,Chennai
ACC00001100,CUST001100,Savings,Active,42781.82,INR,2023-04-16,Delhi
ACC00001101,CUST001101,Savings,Dormant,27450.8,INR,2020-06-01,Hyderabad
ACC00001102,CUST001102,Salary,Active,4567.05,INR,2024-06-29,Mumbai
ACC00001103,CUST001103,Salary,Dormant,32011.27,INR,2019-05-23,Chennai
ACC00001104,CUST001104,Savings,Dormant,26366.78,INR,2025-11-13,Bengaluru
ACC00001105,CUST001105,Current,Active,28538.78,INR,2024-04-09,Hyderabad
ACC00001106,CUST001106,Salary,Active,91287.44,INR,2019-09-06,Mumbai
ACC00001107,CUST001107,Savings,Active,22781.19,INR,2024-03-19,Hyderabad
ACC00001108,CUST001108,Savings,Active,35077.28,INR,2021-11-09,Delhi
ACC00001109,CUST001109,Current,Active,196832.48,INR,2022-07-14,Hyderabad
ACC00001110,CUST001110,Savings,Active,26375.21,INR,2025-04-23,Hyderabad
ACC00001111,CUST001111,Current,Active,3701.87,INR,2022-12-03,Delhi
ACC00001112,CUST001112,Savings,Active,50082.63,INR,2020-09-20,Mumbai
ACC00001113,CUST001113,Current,Active,124419.66,INR,2020-12-09,Bengaluru
ACC00001114,CUST001114,Savings,Active,46451.11,INR,2025-10-19,Hyderabad
ACC00001115,CUST001115,Savings,Dormant,55163.29,INR,2020-01-07,Chennai
ACC00001116,CUST001116,Savings,Active,16920.16,INR,2020-10-02,Bengaluru
ACC00001117,CUST001117,Salary,Active,39214.56,INR,2023-07-07,Mumbai
ACC00001118,CUST001118,Savings,Active,53041.0,INR,2019-05-06,Delhi
ACC00001119,CUST001119,Savings,Active,19440.17,INR,2020-01-16,Hyderabad
ACC00001120,CUST001120,Savings,Dormant,9277.73,INR,2025-12-22,Bengaluru
ACC00001121,CUST001121,Savings,Active,114103.99,INR,2021-08-05,Hyderabad
ACC00001122,CUST001122,Salary,Active,29372.98,INR,2019-05-13,Mumbai
ACC00001123,CUST001123,Current,Active,74718.82,INR,2023-05-31,Mumbai
ACC00001124,CUST001124,Savings,Active,8993.49,INR,2022-10-22,Bengaluru
ACC00001125,CUST001125,Salary,Active,20045.07,INR,2024-05-01,Mumbai
ACC00001126,CUST001126,Savings,Dormant,2072.88,INR,2021-06-14,Mumbai
ACC00001127,CUST001127,Savings,Dormant,62486.62,INR,2024-12-14,Bengaluru
ACC00001128,CUST001128,Savings,Active,50358.84,INR,2020-10-05,Chennai
ACC00001129,CUST001129,Savings,Dormant,17383.57,INR,2019-06-30,Hyderabad
ACC00001130,CUST001130,Savings,Active,37676.45,INR,2020-08-23,Delhi
ACC00001131,CUST001131,Current,Dormant,54272.87,INR,2023-08-15,Hyderabad
ACC00001132,CUST001132,Savings,Active,22505.96,INR,2023-02-10,Hyderabad
ACC00001133,CUST001133,Savings,Active,3841.0,INR,2020-03-20,Bengaluru
ACC00001134,CUST001134,Savings,Dormant,39080.71,INR,2022-05-18,Delhi
ACC00001135,CUST001135,Savings,Active,108975.16,INR,2023-09-21,Mumbai
ACC00001136,CUST001136,Savings,Active,17818.7,INR,2024-06-27,Bengaluru
ACC00001137,CUST001137,Savings,Dormant,22244.27,INR,2020-12-02,Delhi
ACC00001138,CUST001138,Salary,Active,82257.17,INR,2021-05-22,Mumbai
ACC00001139,CUST001139,Savings,Active,258015.13,INR,2023-02-12,Chennai
ACC00001140,CUST001140,Salary,Active,66518.29,INR,2024-11-01,Bengaluru
ACC00001141,CUST001141,Salary,Active,3720.95,INR,2022-03-08,Delhi
ACC00001142,CUST001142,Savings,Active,5692.34,INR,2023-10-07,Bengaluru
ACC00001143,CUST001143,Salary,Dormant,316492.93,INR,2024-04-11,Hyderabad
ACC00001144,CUST001144,Savings,Dormant,33871.25,INR,2022-05-23,Bengaluru
ACC00001145,CUST001145,Savings,Active,63653.11,INR,2021-05-10,Delhi
ACC00001146,CUST001146,Savings,Dormant,11354.71,INR,2025-10-25,Chennai
ACC00001147,CUST001147,Savings,Active,12661.57,INR,2024-01-23,Mumbai
ACC00001148,CUST001148,Salary,Dormant,24806.35,INR,2024-06-29,Bengaluru
ACC00001149,CUST001149,Salary,Active,62978.4,INR,2019-07-31,Bengaluru
ACC00001150,CUST001150,Savings,Active,103932.73,INR,2024-12-30,Bengaluru
ACC00001151,CUST001151,Salary,Active,22593.4,INR,2022-07-18,Mumbai
ACC00001152,CUST001152,Savings,Active,31068.37,INR,2024-02-13,Delhi
ACC00001153,CUST001153,Savings,Active,9280.1,INR,2021-11-03,Mumbai
ACC00001154,CUST001154,Savings,Active,4619.94,INR,2024-04-22,Hyderabad
ACC00001155,CUST001155,Current,Dormant,51816.61,INR,2019-06-29,Bengaluru
ACC00001156,CUST001156,Savings,Active,25124.36,INR,2020-06-19,Chennai
ACC00001157,CUST001157,Savings,Active,11723.25,INR,2024-04-05,Mumbai
ACC00001158,CUST001158,Savings,Dormant,112736.7,INR,2024-11-26,Chennai
ACC00001159,CUST001159,Savings,Dormant,25897.34,INR,2019-10-20,Chennai
ACC00001160,CUST001160,Savings,Active,14708.86,INR,2023-11-12,Bengaluru
ACC00001161,CUST001161,Savings,Active,10275.63,INR,2024-12-15,Chennai
ACC00001162,CUST001162,Current,Active,64234.86,INR,2022-05-22,Mumbai
ACC00001163,CUST001163,Salary,Dormant,34635.94,INR,2019-12-23,Mumbai
ACC00001164,CUST001164,Current,Dormant,3573.96,INR,2022-08-30,Mumbai
ACC00001165,CUST001165,Savings,Active,12299.07,INR,2021-01-30,Hyderabad
ACC00001166,CUST001166,Savings,Active,13766.28,INR,2025-03-26,Chennai
ACC00001167,CUST001167,Current,Active,14300.31,INR,2019-11-24,Bengaluru
ACC00001168,CUST001168,Savings,Active,5435.4,INR,2024-11-23,Hyderabad
ACC00001169,CUST001169,Savings,Active,101614.54,INR,2023-10-01,Mumbai
ACC00001170,CUST001170,Savings,Dormant,20653.32,INR,2021-05-07,Delhi
ACC00001171,CUST001171,Salary,Active,31504.27,INR,2021-02-05,Delhi
ACC00001172,CUST001172,Current,Active,34683.23,INR,2025-04-21,Delhi
ACC00001173,CUST001173,Salary,Dormant,57114.76,INR,2022-04-02,Bengaluru
ACC00001174,CUST001174,Savings,Dormant,71722.62,INR,2024-06-05,Hyderabad
ACC00001175,CUST001175,Savings,Dormant,4104.48,INR,2019-05-24,Bengaluru
ACC00001176,CUST001176,Current,Active,4728.96,INR,2025-05-03,Mumbai
ACC00001177,CUST001177,Savings,Active,46866.05,INR,2021-06-17,Chennai
ACC00001178,CUST001178,Current,Active,19982.45,INR,2025-11-13,Delhi
ACC00001179,CUST001179,Salary,Active,7899.65,INR,2022-10-10,Mumbai
ACC00001180,CUST001180,Savings,Active,78647.27,INR,2024-07-24,Hyderabad
ACC00001181,CUST001181,Savings,Active,36099.89,INR,2025-02-27,Mumbai
ACC00001182,CUST001182,Current,Active,49244.49,INR,2022-03-30,Delhi
ACC00001183,CUST001183,Savings,Active,14230.87,INR,2023-03-26,Delhi
ACC00001184,CUST001184,Savings,Active,11123.73,INR,2023-01-03,Delhi
ACC00001185,CUST001185,Salary,Active,40293.79,INR,2021-08-03,Delhi
ACC00001186,CUST001186,Salary,Active,54997.49,INR,2022-09-01,Mumbai
ACC00001187,CUST001187,Savings,Active,26920.27,INR,2021-05-17,Mumbai
ACC00001188,CUST001188,Savings,Active,48847.85,INR,2020-10-29,Mumbai
ACC00001189,CUST001189,Current,Active,9859.36,INR,2019-10-09,Hyderabad
ACC00001190,CUST001190,Current,Active,121966.92,INR,2021-08-25,Bengaluru
ACC00001191,CUST001191,Savings,Active,1888.21,INR,2023-12-21,Delhi
ACC00001192,CUST001192,Savings,Dormant,8637.6,INR,2023-03-28,Chennai
ACC00001193,CUST001193,Savings,Active,28676.8,INR,2025-01-05,Mumbai
ACC00001194,CUST001194,Savings,Active,78486.28,INR,2025-06-22,Bengaluru
ACC00001195,CUST001195,Salary,Active,16181.52,INR,2023-02-11,Chennai
ACC00001196,CUST001196,Current,Active,21596.74,INR,2025-01-14,Delhi
ACC00001197,CUST001197,Current,Active,145038.87,INR,2022-10-05,Mumbai
ACC00001198,CUST001198,Savings,Active,24772.53,INR,2021-03-14,Hyderabad
ACC00001199,CUST001199,Savings,Dormant,67597.07,INR,2023-12-05,Delhi
ACC00001200,CUST001200,Savings,Dormant,7095.95,INR,2019-06-17,Chennai
ACC00001201,CUST001201,Savings,Active,66404.44,INR,2024-05-16,Hyderabad
ACC00001202,CUST001202,Savings,Active,159472.18,INR,2025-12-13,Delhi
ACC00001203,CUST001203,Savings,Dormant,25532.12,INR,2024-02-12,Hyderabad
ACC00001204,CUST001204,Savings,Active,14492.02,INR,2025-12-28,Bengaluru
ACC00001205,CUST001205,Salary,Active,20527.93,INR,2023-10-30,Bengaluru
ACC00001206,CUST001206,Salary,Active,10324.06,INR,2023-04-15,Bengaluru
ACC00001207,CUST001207,Savings,Active,6293.3,INR,2025-10-02,Delhi
ACC00001208,CUST001208,Savings,Active,236787.69,INR,2021-06-29,Chennai
ACC00001209,CUST001209,Salary,Dormant,8932.1,INR,2025-11-03,Delhi
ACC00001210,CUST001210,Savings,Active,15357.41,INR,2021-04-25,Chennai
ACC00001211,CUST001211,Savings,Active,5982.27,INR,2022-08-17,Delhi
ACC00001212,CUST001212,Savings,Active,24598.28,INR,2022-03-04,Hyderabad
ACC00001213,CUST001213,Savings,Active,14695.41,INR,2023-07-10,Hyderabad
ACC00001214,CUST001214,Savings,Active,36609.95,INR,2024-03-31,Chennai
ACC00001215,CUST001215,Salary,Active,20842.73,INR,2021-07-25,Hyderabad
ACC00001216,CUST001216,Savings,Active,17532.31,INR,2023-04-11,Hyderabad
ACC00001217,CUST001217,Current,Active,11831.54,INR,2020-06-26,Mumbai
ACC00001218,CUST001218,Savings,Dormant,51216.19,INR,2022-10-11,Hyderabad
ACC00001219,CUST001219,Savings,Dormant,46617.39,INR,2021-04-26,Mumbai
ACC00001220,CUST001220,Savings,Active,34680.55,INR,2021-08-16,Delhi
ACC00001221,CUST001221,Savings,Active,83421.45,INR,2021-05-12,Hyderabad
ACC00001222,CUST001222,Current,Active,72711.43,INR,2025-03-09,Hyderabad
ACC00001223,CUST001223,Savings,Active,40483.62,INR,2020-06-07,Delhi
ACC00001224,CUST001224,Savings,Active,22589.96,INR,2021-11-14,Mumbai
ACC00001225,CUST001225,Savings,Dormant,12882.51,INR,2024-03-19,Hyderabad
ACC00001226,CUST001226,Salary,Active,4153.93,INR,2020-12-27,Delhi
ACC00001227,CUST001227,Salary,Active,32383.63,INR,2025-12-16,Hyderabad
ACC00001228,CUST001228,Salary,Active,54906.4,INR,2024-09-13,Chennai
ACC00001229,CUST001229,Salary,Active,6101.62,INR,2019-08-23,Bengaluru
ACC00001230,CUST001230,Savings,Active,23696.44,INR,2024-04-22,Mumbai
ACC00001231,CUST001231,Salary,Active,43780.79,INR,2019-12-13,Chennai
ACC00001232,CUST001232,Savings,Active,7146.86,INR,2024-05-16,Bengaluru
ACC00001233,CUST001233,Savings,Active,45782.6,INR,2022-10-20,Bengaluru
ACC00001234,CUST001234,Savings,Active,6311.43,INR,2020-08-26,Bengaluru
ACC00001235,CUST001235,Salary,Active,29350.26,INR,2024-04-09,Delhi
ACC00001236,CUST001236,Salary,Dormant,33608.81,INR,2022-01-04,Chennai
ACC00001237,CUST001237,Savings,Active,9826.12,INR,2021-12-01,Hyderabad
ACC00001238,CUST001238,Savings,Active,30015.11,INR,2021-03-27,Delhi
ACC00001239,CUST001239,Current,Active,8318.74,INR,2024-02-28,Bengaluru
ACC00001240,CUST001240,Savings,Active,30899.12,INR,2020-11-19,Hyderabad
ACC00001241,CUST001241,Savings,Active,6977.07,INR,2025-06-20,Hyderabad
ACC00001242,CUST001242,Salary,Dormant,4321.71,INR,2024-08-28,Chennai
ACC00001243,CUST001243,Savings,Active,36734.63,INR,2024-06-15,Delhi
ACC00001244,CUST001244,Savings,Active,50792.13,INR,2024-09-22,Bengaluru
ACC00001245,CUST001245,Savings,Dormant,38866.85,INR,2022-03-27,Chennai
ACC00001246,CUST001246,Salary,Dormant,65300.67,INR,2021-08-30,Bengaluru
ACC00001247,CUST001247,Salary,Active,20421.99,INR,2020-06-02,Hyderabad
ACC00001248,CUST001248,Savings,Active,31385.95,INR,2020-06-13,Mumbai
ACC00001249,CUST001249,Savings,Active,68116.99,INR,2025-04-07,Chennai
ACC00001250,CUST001250,Savings,Active,86777.65,INR,2025-06-14,Bengaluru
ACC00001251,CUST001251,Savings,Active,13160.01,INR,2022-02-04,Chennai
ACC00001252,CUST001252,Salary,Dormant,50779.62,INR,2020-06-06,Hyderabad
ACC00001253,CUST001253,Savings,Active,19630.23,INR,2020-04-18,Delhi
ACC00001254,CUST001254,Savings,Dormant,12181.23,INR,2021-07-03,Hyderabad
ACC00001255,CUST001255,Savings,Active,31755.64,INR,2022-06-10,Chennai
ACC00001256,CUST001256,Current,Active,10513.45,INR,2020-08-04,Chennai
ACC00001257,CUST001257,Savings,Active,73246.95,INR,2023-01-26,Bengaluru
ACC00001258,CUST001258,Salary,Active,5893.52,INR,2020-06-22,Bengaluru
ACC00001259,CUST001259,Savings,Active,33979.78,INR,2025-11-08,Delhi
ACC00001260,CUST001260,Current,Active,17299.99,INR,2025-09-23,Bengaluru
ACC00001261,CUST001261,Savings,Dormant,13093.09,INR,2021-03-12,Chennai
ACC00001262,CUST001262,Savings,Dormant,27993.07,INR,2020-09-14,Bengaluru
ACC00001263,CUST001263,Current,Active,9482.27,INR,2025-05-03,Bengaluru
ACC00001264,CUST001264,Current,Dormant,74941.09,INR,2023-06-17,Delhi
ACC00001265,CUST001265,Savings,Active,3356.92,INR,2025-09-30,Hyderabad
ACC00001266,CUST001266,Savings,Active,41312.96,INR,2019-07-19,Mumbai
ACC00001267,CUST001267,Savings,Active,8023.89,INR,2019-10-17,Bengaluru
ACC00001268,CUST001268,Current,Dormant,61123.31,INR,2025-08-27,Delhi
ACC00001269,CUST001269,Savings,Dormant,146955.06,INR,2024-02-19,Delhi
ACC00001270,CUST001270,Savings,Active,36766.44,INR,2019-04-21,Bengaluru
ACC00001271,CUST001271,Current,Active,22462.45,INR,2023-08-05,Bengaluru
ACC00001272,CUST001272,Savings,Active,66460.73,INR,2019-10-22,Hyderabad
ACC00001273,CUST001273,Savings,Active,45690.35,INR,2023-02-08,Hyderabad
ACC00001274,CUST001274,Salary,Dormant,36740.43,INR,2020-07-31,Mumbai
ACC00001275,CUST001275,Savings,Dormant,14972.11,INR,2024-06-03,Chennai
ACC00001276,CUST001276,Savings,Dormant,19794.16,INR,2024-09-23,Mumbai
ACC00001277,CUST001277,Savings,Active,14236.3,INR,2019-09-21,Delhi
ACC00001278,CUST001278,Savings,Dormant,263061.74,INR,2022-02-07,Bengaluru
ACC00001279,CUST001279,Salary,Active,24366.44,INR,2024-11-18,Hyderabad
ACC00001280,CUST001280,Current,Active,49752.78,INR,2025-02-22,Delhi
ACC00001281,CUST001281,Savings,Active,14090.35,INR,2025-07-11,Mumbai
ACC00001282,CUST001282,Savings,Active,164944.51,INR,2023-07-30,Delhi
ACC00001283,CUST001283,Savings,Active,14073.35,INR,2021-07-28,Bengaluru
ACC00001284,CUST001284,Salary,Active,26991.22,INR,2019-06-14,Bengaluru
ACC00001285,CUST001285,Salary,Active,25506.51,INR,2024-06-09,Hyderabad
ACC00001286,CUST001286,Savings,Active,66017.43,INR,2024-01-20,Mumbai
ACC00001287,CUST001287,Savings,Active,18137.06,INR,2023-07-31,Delhi
ACC00001288,CUST001288,Salary,Active,138133.98,INR,2024-02-16,Delhi
ACC00001289,CUST001289,Savings,Active,7274.34,INR,2022-11-09,Delhi
ACC00001290,CUST001290,Savings,Active,16090.46,INR,2019-07-17,Delhi
ACC00001291,CUST001291,Savings,Active,10483.85,INR,2025-11-25,Delhi
ACC00001292,CUST001292,Savings,Dormant,75771.91,INR,2024-11-05,Delhi
ACC00001293,CUST001293,Current,Dormant,11665.48,INR,2025-02-22,Delhi
ACC00001294,CUST001294,Savings,Dormant,11884.14,INR,2024-03-04,Chennai
ACC00001295,CUST001295,Salary,Active,33204.16,INR,2024-10-26,Delhi
ACC00001296,CUST001296,Savings,Dormant,48858.96,INR,2023-05-23,Chennai
ACC00001297,CUST001297,Current,Active,30914.52,INR,2019-06-04,Delhi
ACC00001298,CUST001298,Savings,Active,94471.8,INR,2023-09-11,Hyderabad
ACC00001299,CUST001299,Salary,Active,4372.07,INR,2025-04-26,Delhi
ACC00001300,CUST001300,Salary,Active,15295.89,INR,2024-04-06,Mumbai
ACC00001301,CUST001301,Savings,Active,23478.36,INR,2025-11-30,Chennai
ACC00001302,CUST001302,Salary,Active,21752.3,INR,2025-09-13,Hyderabad
ACC00001303,CUST001303,Savings,Active,57717.21,INR,2023-05-29,Chennai
ACC00001304,CUST001304,Savings,Active,15237.12,INR,2022-12-23,Delhi
ACC00001305,CUST001305,Savings,Active,3327.3,INR,2020-04-24,Delhi
ACC00001306,CUST001306,Salary,Active,32992.55,INR,2022-12-15,Delhi
ACC00001307,CUST001307,Current,Active,6370.69,INR,2025-12-15,Mumbai
ACC00001308,CUST001308,Savings,Active,34800.31,INR,2020-11-15,Mumbai
ACC00001309,CUST001309,Current,Dormant,8764.22,INR,2021-02-27,Bengaluru
ACC00001310,CUST001310,Salary,Dormant,16858.65,INR,2019-07-21,Chennai
ACC00001311,CUST001311,Savings,Active,248588.09,INR,2019-09-19,Delhi
ACC00001312,CUST001312,Salary,Dormant,45194.35,INR,2024-01-27,Delhi
ACC00001313,CUST001313,Savings,Active,16856.28,INR,2025-10-05,Mumbai
ACC00001314,CUST001314,Salary,Dormant,55475.16,INR,2020-11-07,Bengaluru
ACC00001315,CUST001315,Current,Active,58343.39,INR,2023-05-26,Mumbai
ACC00001316,CUST001316,Savings,Dormant,14945.08,INR,2024-06-25,Delhi
ACC00001317,CUST001317,Savings,Active,49773.12,INR,2020-05-16,Bengaluru
ACC00001318,CUST001318,Salary,Active,25759.89,INR,2020-08-15,Delhi
ACC00001319,CUST001319,Savings,Active,64229.58,INR,2021-06-02,Bengaluru
ACC00001320,CUST001320,Salary,Active,9150.76,INR,2025-08-05,Bengaluru
ACC00001321,CUST001321,Savings,Active,27114.67,INR,2025-02-07,Mumbai
ACC00001322,CUST001322,Savings,Dormant,111020.67,INR,2019-11-13,Hyderabad
ACC00001323,CUST001323,Savings,Dormant,67965.19,INR,2022-10-20,Mumbai
ACC00001324,CUST001324,Savings,Active,5671.2,INR,2023-08-13,Chennai
ACC00001325,CUST001325,Current,Dormant,3435.2,INR,2023-06-23,Bengaluru
ACC00001326,CUST001326,Savings,Active,7277.06,INR,2021-04-25,Bengaluru
ACC00001327,CUST001327,Savings,Dormant,46406.36,INR,2022-04-21,Bengaluru
ACC00001328,CUST001328,Savings,Active,9838.56,INR,2024-07-31,Chennai
ACC00001329,CUST001329,Savings,Active,244742.7,INR,2020-03-25,Bengaluru
ACC00001330,CUST001330,Savings,Active,19803.05,INR,2022-05-30,Hyderabad
ACC00001331,CUST001331,Savings,Active,15828.52,INR,2022-06-03,Delhi
ACC00001332,CUST001332,Savings,Active,8945.69,INR,2025-10-01,Delhi
ACC00001333,CUST001333,Savings,Active,35549.45,INR,2021-06-21,Chennai
ACC00001334,CUST001334,Savings,Active,102173.41,INR,2025-08-31,Chennai
ACC00001335,CUST001335,Savings,Dormant,20084.98,INR,2025-06-15,Hyderabad
ACC00001336,CUST001336,Savings,Active,132749.0,INR,2025-01-06,Bengaluru
ACC00001337,CUST001337,Salary,Dormant,66174.41,INR,2022-03-07,Mumbai
ACC00001338,CUST001338,Savings,Dormant,28284.58,INR,2021-09-25,Bengaluru
ACC00001339,CUST001339,Savings,Active,29642.83,INR,2020-12-28,Mumbai
ACC00001340,CUST001340,Current,Active,3109.68,INR,2023-05-23,Bengaluru
ACC00001341,CUST001341,Current,Active,58654.52,INR,2020-04-12,Chennai
ACC00001342,CUST001342,Savings,Active,28351.95,INR,2024-10-06,Chennai
ACC00001343,CUST001343,Savings,Active,25752.86,INR,2021-07-12,Bengaluru
ACC00001344,CUST001344,Savings,Dormant,65920.4,INR,2022-12-05,Chennai
ACC00001345,CUST001345,Savings,Active,38335.42,INR,2021-06-13,Bengaluru
ACC00001346,CUST001346,Current,Active,31011.17,INR,2025-04-28,Mumbai
ACC00001347,CUST001347,Savings,Dormant,9991.05,INR,2021-05-28,Chennai
ACC00001348,CUST001348,Savings,Active,12788.09,INR,2023-07-20,Delhi
ACC00001349,CUST001349,Savings,Dormant,105737.25,INR,2020-07-28,Bengaluru
